,Date,symbol,open,high,low,close,volume,per_of_change,ema_3,ema_9,ema_50,ema_200,Gain,Loss,AvgGain,AvgLoss,RS,RSI,RSI_Highest_High,RSI_Lowest_Low,14_Day_Stoch_RSI,RSI_K_Line,RSI_D_Line,EMA9_EMA50_EMA200,Purchase_Sell,buy_sell_condition,Open_Position,Running_PnL,Strategy_Return,Buy_Hold_Return
0,2020-01-21,CRO-USD,0.047139998525381,0.0476949997246265,0.0463050007820129,0.0476379990577697,18718214,0.0,,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,53.81,175.78
1,2020-01-22,CRO-USD,0.047529000788927,0.0482759997248649,0.0472679995000362,0.0480929985642433,16110724,0.955,,,,,0.0004549995064736037,0.0,,,,,,,,,,False,0.0,,0,0.0,,
2,2020-01-23,CRO-USD,0.0480879992246627,0.0482139997184276,0.045703999698162,0.046484999358654,12561724,-3.344,0.047175249084830256,,,,0.0,0.0016079992055893014,,,,,,,,,,False,0.0,,0,0.0,,
3,2020-01-24,CRO-USD,0.0465160012245178,0.0471279993653297,0.0456200018525123,0.046689998358488,19098843,0.441,0.04693262372165913,,,,0.00020499899983399822,0.0,,,,,,,,,,False,0.0,,0,0.0,,
4,2020-01-25,CRO-USD,0.046739000827074,0.0467410013079643,0.0455549992620945,0.0462229996919631,18470753,-1.0,0.04657781170681111,,,,0.0,0.00046699866652490096,,,,,,,,,,False,0.0,,0,0.0,,
5,2020-01-26,CRO-USD,0.0462739989161491,0.0474970005452632,0.0458370000123977,0.0474079996347427,10759313,2.564,0.04699290567077691,,,,0.0011849999427796035,0.0,,,,,,,,,,False,0.0,,0,0.0,,
6,2020-01-27,CRO-USD,0.047444000840187,0.0494379997253418,0.0473439991474151,0.0490849986672401,10449071,3.537,0.048038952169008504,,,,0.001676999032497399,0.0,,,,,,,,,,False,0.0,,0,0.0,,
7,2020-01-28,CRO-USD,0.0490659996867179,0.0523689985275268,0.048710998147726,0.0523240007460117,10067208,6.599,0.0501814764575101,,,,0.003239002078771598,0.0,,,,,,,,,,False,0.0,,0,0.0,,
8,2020-01-29,CRO-USD,0.0523450002074241,0.0535439997911453,0.0511859990656375,0.0520379990339279,6290559,-0.547,0.051109737745719,0.04921001208221432,,,0.0,0.00028600171208380265,,,,,,,,,,False,0.0,,0,0.0,,
9,2020-01-30,CRO-USD,0.0520499981939792,0.0531050004065036,0.0513920001685619,0.0528980009257793,4999482,1.653,0.05200386933574915,0.04994760985092732,,,0.0008600018918514044,0.0,,,,,,,,,,False,0.0,,0,0.0,,
10,2020-01-31,CRO-USD,0.0528809987008571,0.053601000458002,0.051996000111103,0.0532840006053447,5277591,0.73,0.052643934970546924,0.0506148880018108,,,0.00038599967956540193,0.0,,,,,,,,,,False,0.0,,0,0.0,,
