,Date,symbol,open,high,low,close,volume,per_of_change,ema_3,ema_9,ema_50,ema_200,Gain,Loss,AvgGain,AvgLoss,RS,RSI,RSI_Highest_High,RSI_Lowest_Low,14_Day_Stoch_RSI,RSI_K_Line,RSI_D_Line,EMA9_EMA50_EMA200,Purchase_Sell,buy_sell_condition,Open_Position,Running_PnL,Strategy_Return,Buy_Hold_Return
0,2020-01-21,MATIC-USD,0.0168660003691911,0.0174230001866817,0.0167229995131492,0.0171610005199909,22567496,0.0,,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,-100.0,891.88
1,2020-01-22,MATIC-USD,0.0171559993177652,0.0172279998660087,0.0167909990996122,0.0170869994908571,14042892,-0.431,,,,,0.0,7.400102913380016e-05,,,,,,,,,,False,0.0,,0,0.0,,
2,2020-01-23,MATIC-USD,0.017094999551773,0.0171300005167722,0.0157730001956224,0.0159409996122121,15727693,-6.707,0.016532499808818053,,,,0.0,0.0011459998786449987,,,,,,,,,,False,0.0,,0,0.0,,
3,2020-01-24,MATIC-USD,0.0159489996731281,0.0164509993046522,0.0154200000688433,0.0162540003657341,14358461,1.963,0.016393250087276077,,,,0.00031300075352199905,0.0,,,,,,,,,,False,0.0,,0,0.0,,
4,2020-01-25,MATIC-USD,0.0162780005484819,0.0163979995995759,0.0157820004969835,0.0160659998655319,11838667,-1.157,0.01622962497640399,,,,0.0,0.00018800050020219977,,,,,,,,,,False,0.0,,0,0.0,,
5,2020-01-26,MATIC-USD,0.0160629991441965,0.0166170001029968,0.0160009991377592,0.016457000747323,10939593,2.434,0.016343312861863496,,,,0.00039100088179110093,0.0,,,,,,,,,,False,0.0,,0,0.0,,
6,2020-01-27,MATIC-USD,0.0164739992469549,0.0173289999365806,0.0164739992469549,0.0169099997729063,19771871,2.753,0.0166266563173849,,,,0.00045299902558329844,0.0,,,,,,,,,,False,0.0,,0,0.0,,
7,2020-01-28,MATIC-USD,0.0169130004942417,0.0172920003533363,0.0166049990803003,0.017255999147892,21017696,2.046,0.01694132773263845,,,,0.00034599937498569835,0.0,,,,,,,,,,False,0.0,,0,0.0,,
8,2020-01-29,MATIC-USD,0.0172329992055892,0.0172339994460344,0.0168069992214441,0.0171099994331598,16464099,-0.846,0.017025663582899125,0.01684557178329943,,,0.0,0.00014599971473219786,,,,,,,,,,False,0.0,,0,0.0,,
9,2020-01-30,MATIC-USD,0.0171060003340244,0.0186999998986721,0.0169019997119903,0.0186449997127056,34829353,8.971,0.017835331647802363,0.017205457369180666,,,0.0015350002795457979,0.0,,,,,,,,,,False,0.0,,0,0.0,,
10,2020-01-31,MATIC-USD,0.0186340007930994,0.0188379995524883,0.0177619997411966,0.0179280005395412,24882814,-3.846,0.017881666093671783,0.017349966003252774,,,0.0,0.0007169991731643989,,,,,,,,,,False,0.0,,0,0.0,,
