,Date,symbol,open,high,low,close,volume,per_of_change,ema_3,ema_9,ema_50,ema_200,Gain,Loss,AvgGain,AvgLoss,RS,RSI,RSI_Highest_High,RSI_Lowest_Low,14_Day_Stoch_RSI,RSI_K_Line,RSI_D_Line,EMA9_EMA50_EMA200,Purchase_Sell,buy_sell_condition,Open_Position,Running_PnL,Strategy_Return,Buy_Hold_Return
0,2020-01-21,HEX-USD,9.500000305706636e-05,9.500000305706636e-05,9.500000305706636e-05,9.500000305706636e-05,0,0.0,,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,-100.0,4249.54
1,2020-01-22,HEX-USD,9.500000305706636e-05,9.500000305706636e-05,9.500000305706636e-05,9.500000305706636e-05,0,0.0,,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,,
2,2020-01-23,HEX-USD,9.500000305706636e-05,0.0001029999984893,9.40000027185306e-05,0.0001029999984893,2811,8.421,9.900000077318319e-05,,,,7.999995432233633e-06,0.0,,,,,,,,,,False,0.0,,0,0.0,,
3,2020-01-24,HEX-USD,0.0001029999984893,0.0001029999984893,0.0001019999981508,0.0001029999984893,45,0.0,0.00010099999963124159,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,,
4,2020-01-25,HEX-USD,0.0001029999984893,0.0001110000011976,9.40000027185306e-05,0.0001029999984893,24290,0.0,0.00010199999906027079,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,,
5,2020-01-26,HEX-USD,0.0001029999984893,0.0001029999984893,0.0001029999984893,0.0001029999984893,69,0.0,0.00010249999877478539,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,,
6,2020-01-27,HEX-USD,0.0001029999984893,0.00011899999663,0.0001019999981508,0.00011899999663,24,15.534,0.0001107499977023927,,,,1.5999998140699996e-05,0.0,,,,,,,,,,False,0.0,,0,0.0,,
7,2020-01-28,HEX-USD,0.00011899999663,0.00011899999663,9.300000237999484e-05,0.0001019999981508,11660,-14.286,0.00010637499792659635,,,,0.0,1.69999984792e-05,,,,,,,,,,False,0.0,,0,0.0,,
8,2020-01-29,HEX-USD,0.0001019999981508,0.0001019999981508,0.0001019999981508,0.0001019999981508,33,0.0,0.00010418749803869817,0.00010301027748737965,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,,
9,2020-01-30,HEX-USD,0.0001019999981508,0.0001100000008591,9.300000237999484e-05,0.0001090000005206,21118,6.863,0.00010659374927964908,0.00010420822209402373,,,7.000002369800002e-06,0.0,,,,,,,,,,False,0.0,,0,0.0,,
10,2020-01-31,HEX-USD,0.0001090000005206,0.0001100000008591,9.300000237999484e-05,9.999999747378752e-05,17675,-8.257,0.0001032968733767183,0.0001033665771699765,,,0.0,9.000003046812479e-06,,,,,,,,,,False,0.0,,0,0.0,,
11,2020-02-01,HEX-USD,9.999999747378752e-05,9.999999747378752e-05,8.399999933317304e-05,8.399999933317304e-05,96,-16.0,9.364843635494566e-05,9.949326160261581e-05,,,0.0,1.599999814061448e-05,,,,,,,,,,False,0.0,,0,0.0,,
12,2020-02-02,HEX-USD,8.399999933317304e-05,9.999999747378752e-05,8.399999933317304e-05,9.999999747378752e-05,353,19.048,9.682421691436659e-05,9.959460877685016e-05,,,1.599999814061448e-05,0.0,,,,,,,,,,False,0.0,,0,0.0,,
13,2020-02-03,HEX-USD,9.999999747378752e-05,9.999999747378752e-05,9.200000204145908e-05,9.200000204145908e-05,7446,-8.0,9.441210947791284e-05,9.807568742977196e-05,,,0.0,7.999995432328433e-06,3.3571424345248652e-06,3.5714282213539564e-06,0.9399999738065984,48.453607551455995,,,,,,False,0.0,,0,0.0,,
14,2020-02-04,HEX-USD,9.200000204145908e-05,0.0001349999947706,9.200000204145908e-05,0.0001180000035674,18640,28.261,0.00010620605652265642,0.00010206055065729757,,,2.6000001525940922e-05,0.0,5.214285400663503e-06,3.5714282213539564e-06,1.4600000552962888,59.34959440968153,,,,,,False,0.0,,0,0.0,,
15,2020-02-05,HEX-USD,0.0001180000035674,0.0002030000032391,0.0001170000032288,0.0002030000032391,53,72.034,0.00015460302988087822,0.00012224844117365806,,,8.499999967169998e-05,0.0,1.1285713948642071e-05,3.5714282213539564e-06,3.1600002153658204,75.9615397060247,,,,,,False,0.0,,0,0.0,,
16,2020-02-06,HEX-USD,0.0002030000032391,0.0002030000032391,0.0001429999974789,0.0002019999956246,144,-0.493,0.0001783015127527391,0.00013819875206384644,,,0.0,1.0000076144999837e-06,1.0714285703482527e-05,3.642857336675384e-06,2.941176311137347,74.6268646451034,,,,,,False,0.0,,0,0.0,,
17,2020-02-07,HEX-USD,0.0002019999956246,0.0005029999883845,0.000201000002562,0.0004189999890513,31,107.426,0.0002986507509020195,0.00019435899946133715,,,0.00021699999342669998,0.0,2.6214285233961098e-05,3.642857336675384e-06,7.196077916651354,87.7990422959697,,,,,,False,0.0,,0,0.0,,
18,2020-02-08,HEX-USD,0.0004189999890513,0.0004189999890513,0.0002939999976661,0.0002939999976661,52,-29.833,0.00029632537428405975,0.00021428719910228974,,,0.0,0.0001249999913852,2.6214285233961098e-05,1.2571428149903955e-05,2.08522730443807,67.58747731288682,,,,,,False,0.0,,0,0.0,,
19,2020-02-09,HEX-USD,0.0002939999976661,0.0002939999976661,0.0002939999976661,0.0002939999976661,4,0.0,0.00029516268597507987,0.00023022975881505182,,,0.0,0.0,2.6214285233961098e-05,1.2571428149903955e-05,2.08522730443807,67.58747731288682,,,,,,False,0.0,,0,0.0,,
20,2020-02-10,HEX-USD,0.0002939999976661,0.0002939999976661,0.0002859999949578,0.0002859999949578,69,-2.721,0.0002905813404664399,0.00024138380604360148,,,0.0,8.000002708299979e-06,2.5071428223911098e-05,1.3142856914782526e-05,1.9076087023143213,65.60747671431693,,,,,,False,0.0,,0,0.0,,
21,2020-02-11,HEX-USD,0.0002859999949578,0.0002880000101868,0.0002859999949578,0.0002880000101868,70,0.699,0.0002892906753266199,0.0002507070468722412,,,2.0000152289999674e-06,0.0,2.521428645455395e-05,1.1928571309125383e-05,2.113772538314372,67.88461624299167,,,,,,False,0.0,,0,0.0,,
22,2020-02-12,HEX-USD,0.0002880000101868,0.0002889999886974,0.0002540000132285,0.0002540000132285,51,-11.806,0.00027164534427755996,0.00025136564014349293,,,0.0,3.3999996958299983e-05,2.521428645455395e-05,1.4357142520432523e-05,1.7562189982212661,63.718412773246506,,,,,,False,0.0,,0,0.0,,
23,2020-02-13,HEX-USD,0.0002540000132285,0.0002540000132285,0.000253000005614,0.000253000005614,51,-0.394,0.00026232267494578,0.0002516925132375944,,,0.0,1.0000076144999837e-06,2.4714286285282523e-05,1.4428571635753952e-05,1.7128713021073136,63.138686334909565,,,,,,False,0.0,,0,0.0,,
24,2020-02-14,HEX-USD,0.000253000005614,0.0002540000132285,0.000253000005614,0.000253000005614,51,0.0,0.00025766134027989,0.00025195401171287555,,,0.0,0.0,2.4714286285282523e-05,1.3785714275267345e-05,1.7927461567676544,64.19295045571175,,,,,,False,0.0,,0,0.0,,
25,2020-02-15,HEX-USD,0.000253000005614,0.0003129999968223,0.000253000005614,0.0003039999864995,536513,20.158,0.000280830663389695,0.0002623632066702004,,,5.099998088549997e-05,0.0,2.8357142062818235e-05,1.2642857265223454e-05,2.242937768570706,69.16376226236557,,,,,,False,0.0,,0,0.0,,
26,2020-02-16,HEX-USD,0.0003039999864995,0.0003039999864995,0.000253000005614,0.0002540000132285,845302,-16.447,0.0002674153383090975,0.0002606905679818604,,,0.0,4.999997327099999e-05,2.7214285052774344e-05,1.6214283927437738e-05,1.6784142410829783,62.66447569380962,87.7990422959697,48.453607551455995,0.361182135478505,,,False,0.0,,0,0.0,,
27,2020-02-17,HEX-USD,0.0002540000132285,0.0002619999868329,0.0002280000044265,0.0002280000044265,457656,-10.236,0.00024770767136779876,0.0002541524552707883,,,0.0,2.600000880199999e-05,2.7214285052774344e-05,1.7499999168128565e-05,1.555102076938248,60.862620361598644,87.7990422959697,59.34959440968153,0.05318296361900051,0.20718254954875273,,False,0.0,,0,0.0,,
28,2020-02-18,HEX-USD,0.0002280000044265,0.0002610000083222,0.000226999996812,0.0002600000007078,423152,14.035,0.0002538538360377994,0.00025532196435819066,,,3.19999962813e-05,0.0,2.7642856106728563e-05,1.7499999168128565e-05,1.5795918526140516,61.234177453823115,87.7990422959697,60.862620361598644,0.013793854771422389,0.03348840919521145,,False,0.0,,0,0.0,,
29,2020-02-19,HEX-USD,0.0002600000007078,0.0002770000137388,0.0002260000037495,0.0002260000037495,2365247,-13.077,0.0002399269198936497,0.0002494575722364525,,,0.0,3.399999695830001e-05,2.157142755875e-05,1.992857037943571e-05,1.0824372821549484,51.979346097512256,87.7990422959697,51.979346097512256,0.0,0.0068969273857111945,0.10703973846723197,False,0.0,,0,0.0,,
30,2020-02-20,HEX-USD,0.0002260000037495,0.0002659999881871,0.0002260000037495,0.0002490000042598,3250234,10.177,0.00024446346207672486,0.000249366058641122,,,2.3000000510300017e-05,0.0,2.321428473805714e-05,1.985714126411428e-05,1.1690647928264413,53.8971817113434,87.7990422959697,51.979346097512256,0.053541370178168485,0.026770685089084242,0.030129547142147845,False,0.0,,0,0.0,,
31,2020-02-21,HEX-USD,0.0002490000042598,0.0002659999881871,0.0002309999981662,0.0002490000042598,3235453,0.0,0.00024673173316826246,0.00024929284776485763,,,0.0,0.0,7.714285207578569e-06,1.985714126411428e-05,0.38848921428180516,27.979274904396775,69.16376226236557,27.979274904396775,0.0,0.026770685089084242,0.01683380623739772,False,0.0,,0,0.0,,
32,2020-02-22,HEX-USD,0.0002490000042598,0.0002570000069681,0.0002320000057807,0.0002490000042598,3084892,0.0,0.00024786586871403127,0.0002492342790638461,,,0.0,0.0,7.714285207578569e-06,1.092857045088571e-05,0.7058823697250688,41.37931092158678,69.16376226236557,27.979274904396775,0.32536609963647467,0.16268304981823734,0.0947268674536608,False,0.0,,0,0.0,,
33,2020-02-23,HEX-USD,0.0002490000042598,0.0002899999963119,0.0002320000057807,0.0002320000057807,4830236,-6.827,0.00023993293724736565,0.0002457874244072169,,,0.0,1.699999847910001e-05,7.714285207578569e-06,1.214285605653571e-05,0.6352941327527695,38.84892142818052,69.16376226236557,27.979274904396775,0.263925745373654,0.29464592250506433,0.1607083037970743,False,0.0,,0,0.0,,
34,2020-02-24,HEX-USD,0.0002320000057807,0.0003039999864995,0.0002289999974891,0.0002950000052805,6573537,27.155,0.00026746647126393283,0.0002556299405818735,,,6.299999949980001e-05,0.0,1.2214285171849998e-05,1.157142729165714e-05,1.055555625420241,51.351353004832525,69.16376226236557,27.979274904396775,0.567497123304935,0.41571143433929447,0.2891972420787659,False,0.0,,0,0.0,,
35,2020-02-25,HEX-USD,0.0002950000052805,0.0003060000017285,0.0002559999993536,0.0002880000101868,15955767,-2.373,0.0002777332407253664,0.0002621039545028588,,,0.0,6.999995093700032e-06,1.2071426941207143e-05,1.2071426941207143e-05,1.0,50.0,69.16376226236557,27.979274904396775,0.5346849386324202,0.5510910309686776,0.42286847673687095,False,0.0,,0,0.0,,
36,2020-02-26,HEX-USD,0.0002880000101868,0.000304999994114,0.00023799999326,0.0002720000047702,19379493,-5.556,0.0002748666227477832,0.0002640831645563271,,,0.0,1.6000005416599958e-05,1.2071426941207143e-05,1.0785713259657142e-05,1.1192052533381434,52.81249900523729,69.16376226236557,27.979274904396775,0.6029751902699242,0.5688300644511721,0.4922707493952333,False,0.0,,0,0.0,,
