,Date,symbol,open,high,low,close,volume,per_of_change,ema_3,ema_9,ema_50,ema_200,Gain,Loss,AvgGain,AvgLoss,RS,RSI,RSI_Highest_High,RSI_Lowest_Low,14_Day_Stoch_RSI,RSI_K_Line,RSI_D_Line,EMA9_EMA50_EMA200,Purchase_Sell,buy_sell_condition,Open_Position,Running_PnL,Strategy_Return,Buy_Hold_Return
0,2020-01-21,LINK-USD,2.696922063827514,2.735785961151123,2.584949016571045,2.6735498905181885,118493954,0.0,,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,197.14,154.98
1,2020-01-22,LINK-USD,2.6780331134796143,2.687733888626098,2.6257619857788086,2.6455819606781006,97214236,-1.046,,,,,0.0,0.02796792984008789,,,,,,,,,,False,0.0,,0,0.0,,
2,2020-01-23,LINK-USD,2.646260976791382,2.64882493019104,2.436618089675904,2.462109088897705,128284126,-6.935,2.560837507247925,,,,0.0,0.1834728717803955,,,,,,,,,,False,0.0,,0,0.0,,
3,2020-01-24,LINK-USD,2.465451002120972,2.5299079418182373,2.374825954437256,2.504390001296997,121390827,1.717,2.532613754272461,,,,0.04228091239929199,0.0,,,,,,,,,,False,0.0,,0,0.0,,
4,2020-01-25,LINK-USD,2.5048439502716064,2.511652946472168,2.428916931152344,2.456526041030884,96793337,-1.911,2.4945698976516724,,,,0.0,0.04786396026611328,,,,,,,,,,False,0.0,,0,0.0,,
5,2020-01-26,LINK-USD,2.4568800926208496,2.572803974151612,2.4373369216918945,2.571582078933716,101906615,4.684,2.533075988292694,,,,0.11505603790283203,0.0,,,,,,,,,,False,0.0,,0,0.0,,
6,2020-01-27,LINK-USD,2.5720040798187256,2.676707029342652,2.5720040798187256,2.609652042388916,125100879,1.48,2.571364015340805,,,,0.038069963455200195,0.0,,,,,,,,,,False,0.0,,0,0.0,,
7,2020-01-28,LINK-USD,2.6108639240264893,2.6681931018829346,2.5965399742126465,2.655339002609253,130829516,1.751,2.613351508975029,,,,0.045686960220336914,0.0,,,,,,,,,,False,0.0,,0,0.0,,
8,2020-01-29,LINK-USD,2.6556100845336914,2.81472110748291,2.6463170051574707,2.7853240966796875,166469457,4.895,2.6993378028273582,2.6332472574682626,,,0.12998509407043457,0.0,,,,,,,,,,False,0.0,,0,0.0,,
9,2020-01-30,LINK-USD,2.782404899597168,2.939984083175659,2.724334955215454,2.9129879474639893,189044589,4.583,2.8061628751456738,2.689195395467408,,,0.12766385078430176,0.0,,,,,,,,,,False,0.0,,0,0.0,,
