,Date,symbol,open,high,low,close,volume,per_of_change,ema_3,ema_9,ema_50,ema_200,Gain,Loss,AvgGain,AvgLoss,RS,RSI,RSI_Highest_High,RSI_Lowest_Low,14_Day_Stoch_RSI,RSI_K_Line,RSI_D_Line,EMA9_EMA50_EMA200,Purchase_Sell,buy_sell_condition,Open_Position,Running_PnL,Strategy_Return,Buy_Hold_Return
0,2020-01-21,FTT-USD,2.266961097717285,2.352386951446533,2.26135802268982,2.3519740104675293,4975268,0.0,,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,206.46,303.58
1,2020-01-22,FTT-USD,2.350270986557007,2.356417894363404,2.294351100921631,2.31968092918396,4750574,-1.373,,,,,0.0,0.032293081283569336,,,,,,,,,,False,0.0,,0,0.0,,
2,2020-01-23,FTT-USD,2.320509910583496,2.324225902557373,2.18202805519104,2.230808973312378,7813966,-3.831,2.2833182215690613,,,,0.0,0.08887195587158203,,,,,,,,,,False,0.0,,0,0.0,,
3,2020-01-24,FTT-USD,2.230808973312378,2.2863380908966064,2.196274995803833,2.268299102783203,4532178,1.681,2.275808662176132,,,,0.037490129470825195,0.0,,,,,,,,,,False,0.0,,0,0.0,,
4,2020-01-25,FTT-USD,2.268894910812378,2.268894910812378,2.2091259956359863,2.2222819328308105,2658322,-2.029,2.2490452975034714,,,,0.0,0.04601716995239258,,,,,,,,,,False,0.0,,0,0.0,,
5,2020-01-26,FTT-USD,2.2219719886779785,2.289669990539551,2.203711032867432,2.286459922790528,4249864,2.888,2.2677526101469994,,,,0.06417798995971724,0.0,,,,,,,,,,False,0.0,,0,0.0,,
6,2020-01-27,FTT-USD,2.287055015563965,2.4068520069122314,2.287055015563965,2.375446081161499,6384886,3.892,2.321599345654249,,,,0.08898615837097124,0.0,,,,,,,,,,False,0.0,,0,0.0,,
7,2020-01-28,FTT-USD,2.3758039474487305,2.4437010288238525,2.340723991394043,2.4437010288238525,8340562,2.873,2.382650187239051,,,,0.06825494766235352,0.0,,,,,,,,,,False,0.0,,0,0.0,,
8,2020-01-29,FTT-USD,2.444459915161133,2.4514429569244385,2.350743055343628,2.3560590744018555,10064881,-3.586,2.369354630820453,2.3399480274121096,,,0.0,0.08764195442199707,,,,,,,,,,False,0.0,,0,0.0,,
9,2020-01-30,FTT-USD,2.355978012084961,2.4230101108551025,2.3243699073791504,2.409496068954468,10180765,2.268,2.3894253498874605,2.3538576357205816,,,0.05343699455261275,0.0,,,,,,,,,,False,0.0,,0,0.0,,
