,Date,symbol,open,high,low,close,volume,per_of_change,ema_3,ema_9,ema_50,ema_200,Gain,Loss,AvgGain,AvgLoss,RS,RSI,RSI_Highest_High,RSI_Lowest_Low,14_Day_Stoch_RSI,RSI_K_Line,RSI_D_Line,EMA9_EMA50_EMA200,Purchase_Sell,buy_sell_condition,Open_Position,Running_PnL,Strategy_Return,Buy_Hold_Return
0,2020-01-21,XRP-USD,0.2333399951457977,0.2402639985084533,0.2315389961004257,0.2371660023927688,1701652845,0.0,,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,-100.0,63.61
1,2020-01-22,XRP-USD,0.2372629940509796,0.2386890053749084,0.2342360019683838,0.2360559999942779,1517150861,-0.468,,,,,0.0,0.0011100023984909058,,,,,,,,,,False,0.0,,0,0.0,,
2,2020-01-23,XRP-USD,0.236173003911972,0.236284002661705,0.2230689972639084,0.2261040061712265,1600294983,-4.216,0.23135750368237493,,,,0.0,0.009951993823051397,,,,,,,,,,False,0.0,,0,0.0,,
3,2020-01-24,XRP-USD,0.2262009978294372,0.2263139933347702,0.215388998389244,0.2230409979820251,1706347379,-1.355,0.2271992508322,,,,0.0,0.0030630081892014105,,,,,,,,,,False,0.0,,0,0.0,,
4,2020-01-25,XRP-USD,0.2230489999055862,0.2231499999761581,0.217737004160881,0.220427006483078,1373179560,-1.172,0.223813128657639,,,,0.0,0.002613991498947088,,,,,,,,,,False,0.0,,0,0.0,,
5,2020-01-26,XRP-USD,0.2203450053930282,0.231343999505043,0.2193270027637481,0.2306859940290451,1583964764,4.654,0.22724956134334207,,,,0.010258987545967102,0.0,,,,,,,,,,False,0.0,,0,0.0,,
6,2020-01-27,XRP-USD,0.2305320054292678,0.2346339970827102,0.2269819974899292,0.231222003698349,1722593699,0.232,0.22923578252084553,,,,0.000536009669303894,0.0,,,,,,,,,,False,0.0,,0,0.0,,
7,2020-01-28,XRP-USD,0.2312059998512268,0.2399310022592544,0.2309450060129165,0.2384880036115646,2052700894,3.142,0.23386189306620508,,,,0.0072659999132156095,0.0,,,,,,,,,,False,0.0,,0,0.0,,
8,2020-01-29,XRP-USD,0.2386910021305084,0.2412669956684112,0.2353219985961914,0.2357300072908401,1883265674,-1.156,0.2347959501785226,0.23274245998157503,,,0.0,0.002757996320724515,,,,,,,,,,False,0.0,,0,0.0,,
9,2020-01-30,XRP-USD,0.2356069982051849,0.245960995554924,0.2319969981908798,0.2436420023441314,2125017678,3.356,0.239218976261327,0.23492236845408632,,,0.007911995053291293,0.0,,,,,,,,,,False,0.0,,0,0.0,,
10,2020-01-31,XRP-USD,0.2436179965734481,0.2442730069160461,0.2349050045013427,0.2392330020666122,1892170752,-1.81,0.2392259891639696,0.2357844951765915,,,0.0,0.004409000277519198,,,,,,,,,,False,0.0,,0,0.0,,
11,2020-02-01,XRP-USD,0.2391909956932068,0.2426120042800903,0.2377810031175613,0.241455003619194,1592451417,0.929,0.24034049639158178,0.23691859686511202,,,0.002222001552581815,0.0,,,,,,,,,,False,0.0,,0,0.0,,
