,Date,symbol,open,high,low,close,volume,per_of_change,ema_3,ema_9,ema_50,ema_200,Gain,Loss,AvgGain,AvgLoss,RS,RSI,RSI_Highest_High,RSI_Lowest_Low,14_Day_Stoch_RSI,RSI_K_Line,RSI_D_Line,EMA9_EMA50_EMA200,Purchase_Sell,buy_sell_condition,Open_Position,Running_PnL,Strategy_Return,Buy_Hold_Return
0,2020-01-21,DOGE-USD,0.002373999916017,0.0024029999040067,0.0023350000847131,0.002375999931246,84321565,0.0,,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,594.42,672.65
1,2020-01-22,DOGE-USD,0.002375999931246,0.0023990001063793,0.0023199999704957,0.0023229999933391,82852580,-2.231,,,,,0.0,5.2999937906900337e-05,,,,,,,,,,False,0.0,,0,0.0,,
2,2020-01-23,DOGE-USD,0.0023229999933391,0.0023580000270158,0.0022380000445991,0.0022680000402033,91866620,-2.368,0.002308750001247925,,,,0.0,5.499995313579991e-05,,,,,,,,,,False,0.0,,0,0.0,,
3,2020-01-24,DOGE-USD,0.0022680000402033,0.002292999997735,0.0022110000718384,0.0022760001011192,86865882,0.353,0.0022923750511835627,,,,8.000060915900123e-06,0.0,,,,,,,,,,False,0.0,,0,0.0,,
4,2020-01-25,DOGE-USD,0.0022760001011192,0.0022760001011192,0.0022350000217556,0.0022569999564439,82421399,-0.835,0.0022746875038137312,,,,0.0,1.900014467529987e-05,,,,,,,,,,False,0.0,,0,0.0,,
5,2020-01-26,DOGE-USD,0.0022579999640583,0.0023070001043379,0.0022400000598281,0.0023050000891089,73458474,2.127,0.002289843796461316,,,,4.8000132664999945e-05,0.0,,,,,,,,,,False,0.0,,0,0.0,,
6,2020-01-27,DOGE-USD,0.0023040000814944,0.0024129999801516,0.00228299992159,0.0023680001031607,89023414,2.733,0.002328921949811008,,,,6.300001405179978e-05,0.0,,,,,,,,,,False,0.0,,0,0.0,,
7,2020-01-28,DOGE-USD,0.0023650000803172,0.0024500000290572,0.0023630000650882,0.0024500000290572,91528771,3.463,0.002389460989434104,,,,8.199992589650023e-05,0.0,,,,,,,,,,False,0.0,,0,0.0,,
8,2020-01-29,DOGE-USD,0.0024510000366717,0.0024709999561309,0.0023900000378489,0.0023900000378489,80676219,-2.449,0.0023897305136415022,0.0023581582563805105,,,0.0,5.999999120830015e-05,,,,,,,,,,False,0.0,,0,0.0,,
9,2020-01-30,DOGE-USD,0.0023910000454634,0.0024459999985992,0.0023709998931735,0.0024399999529123,83967914,2.092,0.002414865233276901,0.0023745265956868684,,,4.999991506339984e-05,0.0,,,,,,,,,,False,0.0,,0,0.0,,
10,2020-01-31,DOGE-USD,0.0024399999529123,0.0024580000899732,0.0023690001107752,0.0023940000683069,76519295,-1.885,0.0024044326507919,0.002378421290210875,,,0.0,4.599988460539991e-05,,,,,,,,,,False,0.0,,0,0.0,,
11,2020-02-01,DOGE-USD,0.0023910000454634,0.0024309998843818,0.002381999976933,0.002422000048682,78730830,1.17,0.00241321634973695,0.0023871370419050997,,,2.7999980375100018e-05,0.0,,,,,,,,,,False,0.0,,0,0.0,,
