,Date,symbol,open,high,low,close,volume,per_of_change,ema_3,ema_9,ema_50,ema_200,Gain,Loss,AvgGain,AvgLoss,RS,RSI,RSI_Highest_High,RSI_Lowest_Low,14_Day_Stoch_RSI,RSI_K_Line,RSI_D_Line,EMA9_EMA50_EMA200,Purchase_Sell,buy_sell_condition,Open_Position,Running_PnL,Strategy_Return,Buy_Hold_Return
0,2020-01-21,ALGO-USD,0.2377170026302337,0.2546580135822296,0.2367739975452423,0.2493540048599243,47042882,0.0,,,,,0.0,0.0,,,,,,,,,,False,0.0,,0,0.0,256.69,137.35
1,2020-01-22,ALGO-USD,0.2496200054883957,0.2499199956655502,0.2441260069608688,0.2467409968376159,43873414,-1.048,,,,,0.0,0.0026130080223083774,,,,,,,,,,False,0.0,,0,0.0,,
2,2020-01-23,ALGO-USD,0.2467159926891327,0.2471670061349868,0.2334170043468475,0.2346889972686767,40494979,-4.884,0.2413682490587234,,,,0.0,0.012051999568939209,,,,,,,,,,False,0.0,,0,0.0,,
3,2020-01-24,ALGO-USD,0.2349169999361038,0.2403009980916977,0.2311190068721771,0.2322189956903457,43114097,-1.052,0.23679362237453455,,,,0.0,0.0024700015783309937,,,,,,,,,,False,0.0,,0,0.0,,
4,2020-01-25,ALGO-USD,0.2327779978513717,0.2370979934930801,0.2301499992609024,0.2349890023469925,38944441,1.193,0.23589131236076352,,,,0.002770006656646784,0.0,,,,,,,,,,False,0.0,,0,0.0,,
5,2020-01-26,ALGO-USD,0.2348520010709762,0.2382529973983764,0.2339749932289123,0.2377800047397613,39915930,1.188,0.2368356585502624,,,,0.0027910023927688044,0.0,,,,,,,,,,False,0.0,,0,0.0,,
6,2020-01-27,ALGO-USD,0.2377240061759948,0.2427559942007064,0.2375199943780899,0.2404139935970306,40625478,1.108,0.2386248260736465,,,,0.002633988857269315,0.0,,,,,,,,,,False,0.0,,0,0.0,,
7,2020-01-28,ALGO-USD,0.2405630052089691,0.2453760057687759,0.2394820004701614,0.244277998805046,44353446,1.607,0.24145141243934626,,,,0.0038640052080153864,0.0,,,,,,,,,,False,0.0,,0,0.0,,
8,2020-01-29,ALGO-USD,0.2443940043449401,0.2448029965162277,0.2396959960460662,0.2413990050554275,45625560,-1.179,0.24142520874738688,0.24144313765949252,,,0.0,0.0028789937496185025,,,,,,,,,,False,0.0,,0,0.0,,
9,2020-01-30,ALGO-USD,0.2412810027599334,0.2451920062303543,0.2382020056247711,0.2421959936618805,41454623,0.33,0.24181060120463369,0.2415937088599701,,,0.0007969886064529974,0.0,,,,,,,,,,False,0.0,,0,0.0,,
10,2020-01-31,ALGO-USD,0.2422859966754913,0.2606610059738159,0.2413509935140609,0.2481459975242614,58427020,2.457,0.24497829936444754,0.24290416659282837,,,0.005950003862380898,0.0,,,,,,,,,,False,0.0,,0,0.0,,
11,2020-02-01,ALGO-USD,0.2475609928369522,0.2514129877090454,0.2445030063390731,0.2491990029811859,48277465,0.424,0.24708865117281673,0.2441631338704999,,,0.0010530054569245217,0.0,,,,,,,,,,False,0.0,,0,0.0,,
